,0,1,clusters
160,0.5073712421350371,1.1345971347600166,12
161,-1.204023722849961,0.6504507452895647,5
162,0.46505526051037427,-0.23198767039241747,8
163,-1.395023325217872,1.535664401003412,2
164,-0.9758848332999559,-0.16782085252578535,9
165,0.617672763061986,1.1498806008734548,12
166,0.67233650313133,0.8007883853556433,12
167,1.0048695713502993,0.13369997932207806,6
168,-0.9907140461496725,-0.14878225112445978,9
169,0.6622492802177491,-0.02291888302130335,8
170,1.0246034048542314,0.14120580986136297,6
171,-1.2370437156270195,1.4826483152960053,11
172,-0.7215555620768149,-0.6276871767233735,13
173,-0.08579743953155687,0.6533912001593427,12
174,-0.8715718303505343,0.8530995214699947,11
175,-0.1912082313945563,-0.18421515769757132,13
176,-0.9917592636554071,-0.012636461903424776,9
177,0.9033182180338866,0.8626687433947037,12
178,0.5724369435494683,0.7477073849115778,12
179,0.8052652192310706,0.9082986502194905,12
180,1.137862560851163,0.8741278771128514,12
181,1.1135365476942498,-0.12379118041974214,3
182,0.10594169007885045,-0.02576218949680791,1
183,-1.2686121700155535,1.1410787442251522,2
184,-0.9426807585277731,-0.06542431102190589,9
185,1.1666331698369832,-0.22557169843977917,3
186,-0.9706914168861455,-0.46497957173305016,9
187,1.2801446064763258,0.04993701241782056,6
188,0.4341855858838505,-0.25233826096298323,8
189,0.4207762902471815,-0.10576343859086892,1
190,-0.748131673868913,-0.18805837913638446,9
191,1.0955461308528092,-0.35687443457573403,3
192,-0.9412069922619024,-0.12764637272737844,9
193,1.4688591240796272,-0.42224105187086336,3
194,-0.06168360897029666,0.5000078486995643,8
195,0.8509106009842082,0.2028592023770841,6
196,0.12210531334459086,-0.08019097813511243,1
197,0.8236626177415806,0.7989772053735738,12
198,0.07082829384035742,-0.21953898462093577,1
199,-0.216893626276982,-0.1732753400651682,8
200,0.2588728237296021,-0.07887870494399728,8
201,-0.2580055008222108,0.009446285167801488,1
202,1.6982633876393984,0.13681885450737205,6
203,1.0671608805312616,-0.32349923505082423,3
204,-0.3840448382560142,0.4431645654235041,5
205,0.7695114767974713,-0.575601853257884,3
206,1.1418169576249242,0.005890766502594948,6
207,0.5326501796522674,0.05730268438606084,1
208,0.8156966573436547,0.15139726964143693,3
209,1.588205001959066,0.14354187682490674,6
210,-0.9430991056830413,-0.5462992671188686,9
211,0.47208745645718747,-0.15482655584765542,8
212,0.7383269233187678,-0.3954229580754083,8
213,0.5584606879590239,-0.31428124130947477,1
214,1.120467792137919,-0.30525876562594095,3
215,-0.23412828675987113,-0.7630952782485385,13
216,1.2559185292849133,0.05486845437403236,6
217,0.8594276377165206,-0.25289306050914173,3
218,0.5590780061271635,-0.20803126846009415,3
219,1.830689409545119,0.008603300509585098,3
220,0.7932021667256224,-0.11338527666415928,3
221,1.2457644761281788,-0.44139080599532543,3
222,1.3317894251310034,-0.20086184565669346,3
223,0.47223915697175056,-0.11940308049064734,8
224,-0.06711309177587178,-0.6014415985747915,8
225,0.9088818220017151,-0.4188417296602289,3
226,0.011883336456469615,-0.42657107469666306,8
227,1.3842380718618845,-0.35272891837125886,3
228,1.0315559309278997,-0.28201497280532617,3
229,0.6369851730970157,-0.26796290533975375,8
230,-1.054128423159398,-0.7434256389849213,4
231,0.028530825581862207,-0.13623957552587926,1
232,1.3671067995867277,-0.10298771287529408,3
233,0.9766448187434346,-0.4318404759459307,3
234,-0.07229392373435398,-0.2073926010591238,8
235,1.3892381553500557,-0.017585129433590502,3
236,-0.8087677729151256,-0.11472166153875414,9
237,-0.9053713866124267,-0.3344394187691685,9
238,-0.045406352761282506,0.6070613599754356,8
239,0.11422332000769728,-0.31570945112049886,1
240,1.6205588495893997,-0.20229897267445437,3
241,1.767689237523312,-0.028423823505451723,3
242,-0.316358446216835,0.34907217909794086,5
243,0.15978896655598254,-0.371916192132979,8
244,1.4125496004446105,1.5179530646533541,10
245,1.1076475021661147,-0.34811766006673556,7
246,-0.2450788534362591,-0.34896524616502983,6
247,-1.1753443814106732,0.19905033236999803,14
248,-0.14482517885261223,0.07506157937609266,1
249,1.2111888187350033,-0.5144977234994538,7
250,1.6962668771334448,-0.4648415433942515,7
251,0.6196672055806186,-0.24505224705338574,1
252,-1.0571635750507453,-0.6280066655432577,14
253,-0.6749996090345752,-0.7877860688170987,13
254,-0.9205402785633732,-0.1150555838843456,9
255,-1.413190308827696,0.8155392473100774,4
256,-1.0928668054170694,0.48307521120382674,5
257,0.9372022674445345,0.46959740812303036,12
258,-0.8263577079243302,-0.34800652895179135,9
259,0.28072758234688294,0.3587763523108978,8
260,-1.021570636971462,-0.6763556875788741,4
261,0.2329406416579015,-0.8654623098891173,8
262,0.4242761188811309,-0.3941248062299836,1
263,0.9705622531742131,-0.6614295796493863,7
264,0.5303336841336064,-0.5169879782584774,8
265,0.7754867746484738,-0.09589903067395107,6
266,1.0351867634175882,-0.13198816185532594,6
267,-0.6661052105958385,-0.7725620009524105,13
268,-0.10996896184030006,-0.47841701227964695,1
269,1.09055371051825,-0.25583103537067325,6
270,-0.997666237778647,-0.6826673361261621,9
271,0.9078051888110933,0.8193545940449342,12
272,-1.0560705458743167,-0.547239118085884,14
273,0.9902331507921592,-0.5450989607802399,7
274,-1.2127243429369823,-0.8639585205785438,4
275,-0.924066091168258,-0.42351030136578205,9
276,-0.9511549660418541,-0.3827621713247526,9
277,0.4549641542844006,-0.3703446642032563,1
278,0.8416408279329987,-0.5568358755501825,8
279,1.2504616798468704,0.1291481677352582,6
280,-0.9365127262205872,-0.42016459611445184,9
281,-0.8694413418332203,-0.41281354493272915,9
282,0.05237570077455614,-0.5758739604487523,8
283,1.2279372774660609,-0.32779012248784156,6
284,-0.8760630112106325,-0.4678596236836633,9
285,-0.23782894849811587,-0.13446499864642736,1
286,1.3104054389144437,0.07594576323659623,6
287,0.7003332631644829,-0.0025488035192348974,1
288,-1.0770667053431604,0.43483457605048464,5
289,-0.8447571884027342,-0.6125860103527185,9
290,0.8859934402315628,-0.6153754065257996,7
291,-0.9048056165519311,-0.5027164911149832,9
292,-0.7889314718959657,-0.7427346135401524,9
293,-1.053689741711124,0.3908846397267006,5
294,-0.7483965634557638,-0.4259083660379867,13
295,-0.857742339610628,-0.5403774987889023,9
296,1.115483577862893,0.20733572768626654,6
297,-0.8155059268412154,-0.7468000779142451,9
298,-1.2455858186648303,0.8666955120283065,11
299,-1.087407227645561,-0.6100720871700991,4
300,1.3189180213119078,-0.25295524528965996,6
301,-0.9070206769060499,-0.539569701899571,9
302,0.9466545092247939,-0.3103228458785918,6
303,1.5203741676330274,-0.3511438834435694,7
304,-0.9767570861123719,-0.6505931676728935,9
305,0.9381373063647381,-0.3569577966019278,7
306,-0.9172933385962101,-0.43978408527685764,9
307,0.038357789104185594,-0.7468437480645712,8
308,0.023044807995084904,-0.619524619863539,8
309,-1.8883023950578688e-05,-0.5208912075359328,1
310,0.47066137993184654,-0.7104969787660923,8
311,0.11757391845048952,-0.5276494471782331,8
312,0.6988803451199294,-0.5095223819078137,8
313,1.077091311284884,-0.6218571927075672,3
314,-0.6106149449963046,-0.6276217327938631,13
315,0.8874505860412668,-0.08176222111439277,7
316,0.8317929766895454,-0.2776276170307956,8
317,0.9369886671833658,-0.16462363222279855,7
318,1.3472153912075135,0.907877272118393,3
319,0.9825308872453549,0.30716676503358703,3
320,-0.7785710690702677,-0.3970669246584293,13
321,1.018065861323284,-0.12000358703447601,8
322,0.07774467665584218,0.23313205108040877,1
323,0.614824699636717,-0.4036251864437116,8
324,0.5876612137230064,-0.19094229051185432,8
325,-0.9539911981444834,-0.0401981233664608,9
326,1.2871456048760945,-0.2289388647793554,7
327,-0.42729081236864325,-0.4223906667254515,13
328,1.2770301443089809,-0.23508294409965458,7
329,0.6680969594703339,-0.34019253224305124,8
330,1.0559390302936718,0.30694950203760707,6
331,-1.0599917668140648,0.7320654468863865,5
332,-0.9594443174497063,0.11727007739648364,9
333,0.30374779571441973,-0.20738965469051254,8
334,0.3467601171273117,0.4418461272061224,8
335,1.3300398760673973,-0.14923664807786297,7
336,-1.06079779877624,0.677783695336976,5
337,-0.9267656577952651,0.7530544151304714,5
338,-0.7339617937128292,-0.36990555925286617,13
339,-1.0162823522825304,-0.15733840109514424,9
340,-0.7130113395612669,0.24310962730194138,5
341,-1.1887308165553876,1.041242796223522,11
342,-1.2024093658140262,1.087846127039048,11
343,-1.0903357405902379,0.798837745482846,5
344,0.14181336780947446,-0.3376767914501145,8
345,-0.5963660112355637,0.3494440315450686,5
346,0.5493071578787511,-0.25328102514863465,8
347,-1.081730231698134,0.5243449768333599,5
348,-0.23407870726839372,-0.5104155291856857,8
349,1.0376532174741333,0.42308370233261383,6
350,0.8666761409826745,0.02053089802794148,7
351,-1.0296601994575196,0.41308479191156766,5
352,1.3297294573179186,-0.19134538737767923,7
353,1.3423778299263682,-0.13368243874740188,7
354,0.5129447201545836,-0.2399147617101711,8
355,0.9406805637510243,0.9414754082867562,12
356,-0.9712942768436181,-0.12310169189672067,9
357,-0.34782292451960434,1.302928215652949,11
358,0.4267091324159581,-0.2931475068217784,8
359,-0.18680333444923125,0.36337054462283974,8
360,1.2554021921384406,-0.33653863147513463,7
361,0.5335337269890518,-0.011698045984069478,8
362,1.0824373135106944,-0.0788006583753665,6
363,1.2557511269616335,-0.25860406978984146,7
364,-0.10289188708458519,-0.5419646729194887,8
365,-1.0063120449961933,-0.05950379293228816,9
366,0.7550476353688298,-0.17225886373255903,8
367,-0.6415411944786512,-0.21690340811686587,13
368,0.7697951382243619,-0.3039583000031052,8
369,0.32972852686067744,-0.3123145986036615,8
370,0.37644679592109526,-0.3607497471620934,8
371,0.5338234618165242,-0.15000966672453628,8
372,-0.4632748170278164,0.8415585715879303,5
373,0.2209366708551506,-0.6429617293810723,8
374,1.261768142664465,0.5800105194157724,12
375,-0.47008397447887224,-0.6757970589722216,8
376,1.1999994026246008,-0.3562309636158019,7
377,0.6459817559726964,-0.390694952531683,8
378,0.2301345968335003,0.29854576583882836,8
379,-0.36532931346785924,0.6992767099250367,5
380,-0.6633544011558318,0.6627123961951792,5
381,0.2518497892730578,0.21703854947422574,1
382,1.2033651754884158,-0.16814763966014945,7
383,-0.6993488758539177,-0.41739606938488893,13
384,0.9478138071408556,0.4189937385929462,12
385,-1.1080041464965482,0.5122271529838099,5
386,-1.0735370805423279,0.6045554366691275,5
387,-1.1882229029982134,1.1312948241178782,11
388,-1.153938816124648,1.000438841551432,11
389,-1.179595226372952,1.0088005918305363,11
390,0.13274324958152514,1.0334243837419774,12
391,-0.892146097580151,-0.14485695672344676,9
392,0.2508537304824731,-0.19702501816229948,8
393,0.46912846748679776,-0.18863305289542281,8
394,-0.3637760113573381,1.468072276621309,11
395,0.1440523549089985,0.9410240992968213,12
396,0.5303546432124434,1.0213032124940715,12
397,-0.7225206151030535,0.680349429893785,5
398,-0.7773324155211409,-0.2437926851141125,13
399,-1.0148125501472816,1.0696077524744487,11
400,-0.7381137566137963,-0.5735103415932283,13
401,1.063027355983265,1.4395250521448437,12
402,-1.0085371584323477,1.1838997670830778,11
403,-0.7626967365969903,-0.1575338410182564,13
404,-1.224557680124976,1.4114076596930691,11
405,-0.5896599360861245,-0.25869071754426887,9
406,-1.088263395082897,0.7861953412994418,5
407,1.3166137344575246,0.10377532881449589,7
408,-0.7585880377918585,-0.5581870295876163,13
409,-0.9951756816079764,0.07437013061106279,9
410,0.7796658611500032,0.6989963594152657,12
411,-0.9343322729838763,-0.5841857733995547,4
412,-0.9307338175100076,-0.025240940352349726,9
413,0.48094204617742076,-0.5444864797571684,8
414,1.3166972061032256,0.7024818089304682,7
415,0.5573536634584715,1.8993895668776482,12
416,0.1779558801326992,0.36255123539473877,8
417,-1.1675566779582698,1.1737358528267374,11
418,1.104866518987605,-0.2808032649997855,7
419,-1.0851660412193351,0.7669137375990108,5
420,-1.0958561232068387,0.802757952869389,5
421,1.4957996099512554,-0.2029944007157409,7
422,-1.0955395596423905,0.7895776795735255,5
423,-0.38318228902272833,-0.49245761984766717,13
424,-0.7656618146011939,-0.17054948132031533,13
425,-1.202663260075324,1.4016146907845943,11
426,0.8932994866984175,-0.12521607846582797,7
427,-0.2649065819937415,-0.41842599263954483,13
428,0.8100533557625869,1.661283378517162,12
429,1.3639318093500434,0.27003918241358904,3
430,-0.9371562696799242,0.16091425283701027,9
431,-1.2228210211137005,1.4039182166194675,11
432,0.09832319959301723,1.46487273229297,2
433,1.4263509234162288,0.12827613151455158,7
434,-1.1948590521609095,1.4336324913066527,11
435,-0.7909046662421255,-0.09612397810529145,13
436,-0.7234817858760881,-0.49867882189827245,13
437,-1.1062001413379694,0.7302086303230577,5
438,-1.2074132771436044,1.1611483724041642,11
439,-1.1584868719795713,1.089386419100847,11
440,-0.8916094125330433,-0.15921742665260166,9
441,1.4737661045263177,-0.25192316828292166,7
442,0.473023993280999,-0.01402875587593091,8
443,1.3052708337584935,-0.47810756479454297,7
444,0.8972482727181929,0.2797239677570417,6
445,0.9014272294959608,0.577316177525012,3
446,0.742640475823622,0.18960366666125206,6
447,-1.0742279596334656,-0.4120378506375201,4
448,-0.890809551436331,0.2784167803684482,5
449,1.063979868696367,0.20030284053000624,6
450,-1.1585846880822293,1.2426596717018659,11
451,-1.1732030846086958,1.2669863065543905,11
452,1.0945233493399686,-0.1558531255314068,7
453,0.715894035657682,0.09772827435136212,6
454,0.33080443309520957,-0.20996834577453763,8
455,-1.2456433398947502,1.5180197342295956,11
456,1.4512769659278786,0.09935111402339335,7
457,0.45586243795461223,-0.33124707692189276,8
458,0.9799285120461991,0.3283967783018879,6
459,-0.7637010669578703,-0.2858337848880844,13
460,-0.7344305866842044,-0.42871995886931485,13
461,1.1450509597929812,-0.006452449614546272,7
462,-1.072799239784075,0.671288114158978,5
463,0.08845526780314088,-0.08572085400433906,1
464,-0.7852271868847626,-0.24385920487080906,13
465,-1.0749424426194663,0.7110408326473494,5
466,-1.2911558863722858,1.4222394764755366,2
467,-0.3596227481204136,1.5595917282410137,11
468,-1.1764314574719297,1.1395019893975595,11
469,-0.7362761694747968,-0.38519235736758534,13
470,-0.7677793655602766,-0.17109926261339162,13
471,-0.8923620915589693,0.5701275356776733,5
472,-1.0757182853240568,0.8130487668726366,5
473,-0.7237783891214353,-0.500294480789963,13
474,-0.8142759811421841,-0.23995038952561001,13
475,-0.7819984448618721,-0.1541885432161964,13
476,-0.9036090367498499,0.3650414386100597,5
477,0.9282035099597913,0.8422135475801361,12
478,0.7732698562850921,0.07472712880703906,6
479,-0.9166384245545102,0.6455274183549372,5
480,-0.8065489387209994,-0.016590228444253702,13
481,-1.21523175153485,1.3525796822847396,11
482,-0.7451490234717217,-0.3456327222737488,13
483,-1.0753061295446331,0.8334528503007983,11
484,-0.9223024916018909,0.6416364161280075,5
485,-1.0779108669472748,0.8052794427430715,5
486,-1.1817200365634764,1.3571648455208138,11
487,1.2334155274602445,0.03181081306514313,7
488,-1.094335584631813,0.6379636920537881,5
489,-0.7529273460026437,-0.37690520256335125,13
490,-0.783417814244761,-0.30063775082119504,13
491,-0.08227937247359962,0.6690478650439304,5
492,-0.761953498707376,-0.2142361481106711,13
493,1.2936394078819144,-0.4076431315488313,7
494,1.4431819185407522,0.089121396380982,7
495,1.2782885335707048,-0.2104209901065357,7
496,-0.21808259035360547,0.9707168219701613,11
497,1.2692108957814454,-0.11454323682457436,7
498,-1.0658767434515048,0.49895844700692965,5
499,0.9125187605172238,-0.19109299053853773,7
500,1.2505361847211087,0.5035583337656585,6
501,0.2374090510731331,0.0796396995846176,8
502,1.053361514622249,0.44415742698086735,6
503,-1.3125086395139067,1.41993413133226,11
504,1.0190929299883766,0.23870145523324943,6
505,-1.3299204126318402,1.3980137153286716,2
506,0.5396820791378785,0.9760907989912779,12
507,-0.8014855998376152,-0.19895802717972957,13
508,-1.014743490718469,0.5393773581911983,5
509,-1.2064776879382313,1.1763280789599657,11
510,-1.173529044830829,1.3202252275965494,11
511,-0.8989133666542785,0.5504102942616241,5
512,-0.93062474729944,0.04825106837754792,9
513,-1.2367639615220047,1.529077399519654,11
514,0.43501966523732205,1.77579911128353,12
515,-1.2226698425552343,1.355400849051251,11
516,-1.3879187827367707,1.3820129078584238,11
517,-1.1576037565858903,1.1780775940794979,11
518,-1.1768377675690804,1.2325195404713,11
519,-1.1734778114688158,1.2891176691436361,11
520,-1.0352923169756252,1.3129709459863121,11
521,0.46340217538388656,1.0049523206696338,12
522,0.7000521687803738,1.2102359713925213,12
523,-1.1742684192109931,1.2171375408946596,11
524,1.067161828449936,0.15978344131135505,6
525,-1.1969351658823562,1.2799418526843251,11
526,-1.0525214806625647,0.6424274845777574,5
527,-1.1912908790561147,1.3809106717630142,11
528,-0.9366540966445597,0.7046266330385552,5
529,0.35394623327984776,0.05970446753158623,1
530,-0.1938141751572319,0.2881649651425375,1
531,1.4028597196474544,0.012343508249931958,7
532,0.9848059791954825,-0.08929569117863857,7
533,0.7665286959897676,1.527550491966813,12
534,-1.200856028032696,1.489229510518061,11
535,-1.189873044037341,1.2504991519520219,11
536,1.0941761493511604,1.0290822713552832,12
537,-1.0910644187598382,0.75659351186177,5
538,-1.1809284916954204,1.2994813020127185,11
539,1.102521019496886,0.1916466705016848,6
540,1.3931022476342745,0.09149732014565486,7
541,-1.146656262492209,1.0904820830387474,11
542,-1.1381035293880637,0.8529799920998762,5
543,-1.2381333919589756,0.7342159806299314,5
544,1.2737096953975142,0.9880608556184471,12
545,0.2195778702735055,0.07679201639526335,1
546,0.8075216935408005,-0.30971952363404615,3
547,-0.6956063283589916,-0.6804317321411211,13
548,-0.6697612087272136,-0.320866751252448,9
549,-0.37744198165984727,-0.5956051196980868,13
550,0.9843343462189975,-0.451658655896908,8
551,-0.9305410164210136,-0.2974805754561114,9
552,-0.5993713399025568,-0.5417180677831613,13
553,-0.9318698627814641,-0.5019599554588682,9
554,-0.9444034689842296,-0.31826083532382204,9
555,-0.892582200918367,-0.3441634966779719,9
556,1.1265660186219166,-0.2775518987653777,6
557,0.7911494854574775,-0.5324112196882862,7
558,0.4116473049208801,-0.18086194353244153,1
559,1.2846134193504704,-0.24899493448881524,7
560,0.3598057592935122,-0.13245936389314508,1
561,-0.8824568112157644,-0.6783406225904555,14
562,-1.0758225922601552,-0.7767632744687878,4
563,0.8133057704924449,-0.15382812463742945,7
564,0.7178029213960646,-0.26252542017489267,6
565,-0.9276659764159164,-0.3437060247506759,9
566,-1.1858940024422557,-0.5264864459619729,4
567,1.0673528501425562,-0.06905954362707023,6
568,0.6662614625772819,-0.22501644430185283,6
569,0.7403829818332405,-0.08125398247680438,6
570,-0.7117912926425178,-0.7022455065385006,13
571,-0.8929033970801659,-0.36608623509985244,9
572,0.8853368278869844,-0.3015588303597683,7
573,-0.8935516584721557,-0.26275291311979754,9
574,1.2369097588680498,-0.05266445113037802,6
575,-0.7111850616234935,-0.6401454180505605,13
576,-0.9216382489151667,-0.23332013469105078,9
577,-0.6714035919669129,-0.6712751837789306,13
578,-0.038186393462741657,-0.36596791070397555,1
579,1.2336878200365788,-0.09477139573623565,6
580,-1.0025718682017433,-0.4062840544650108,9
581,0.7382325999951189,-0.21775457044366142,6
582,1.2548795870935536,0.40814860492012667,6
583,-0.9323241558584427,-0.1260961867295187,9
584,1.4593385638372616,-0.22898641199683545,7
585,-0.9069238989256302,-0.4289399444754934,9
586,0.7533939252231315,0.5365720446532599,12
587,-0.9306302698691087,-0.3209957356321336,9
588,-0.9243817273723371,-0.23504041846979226,9
589,-0.9729525040243163,-0.25583583814029726,14
590,0.32628957007743975,-0.32971857275483224,1
591,-0.3471797754630787,-0.21032469691824945,9
592,0.735271475500772,-0.2252846221987104,6
593,0.9973177809190078,0.11271519710971911,6
594,1.1149478514051387,0.10869365470992627,6
595,-1.166027076836563,1.0450312786016351,2
596,-0.7334092945684114,-0.4934545201759345,13
597,1.1762478575884947,-0.1846030179665885,3
598,-0.06793898861158688,-0.15202278621260326,1
599,0.9765994585240844,-0.06348162736793785,6
600,-0.7309969345048893,-0.6588183088988351,13
601,0.7148679395197591,-0.07520720148087129,6
602,-0.9050414048998728,-0.2180294510544936,9
603,0.6688247355627918,-0.19577458922404886,8
604,-0.05560064844261031,-0.11002642566287461,1
605,-0.8837238595587354,-0.2955353621257163,9
606,-0.8999423926756842,-0.2971974467579157,9
607,1.2224541859621607,-0.23430143949488583,7
608,0.584533040748275,-0.03422102999899596,1
609,0.9723780792187247,-0.15782041449484638,3
610,0.6985388191305465,0.0031028346956604824,1
611,-0.8717545111655313,-0.3353283968154818,9
